context_path,absolute_path,n_rows,n_cols,table_missing_ratio,n_numeric_cols_est,n_cols_mostly_empty,avg_col_cardinality,median_col_cardinality,avg_cell_length,has_duplicate_column_names,duplicate_column_names
csv/202-csv/286.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\286.csv,32,8,0.0,2,0,17.125,19.0,10.421,False,
csv/204-csv/122.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\122.csv,73,7,0.0,1,0,57.571,69.0,15.564,False,
csv/204-csv/205.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\205.csv,31,7,0.0,2,0,18.429,16.0,12.018,False,
csv/203-csv/424.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\424.csv,24,11,0.0,8,0,14.636,15.0,5.595,False,
csv/203-csv/340.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\340.csv,10,4,0.2,1,1,8.0,10.0,7.5,False,
csv/204-csv/710.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\710.csv,19,6,0.052632,0,1,11.333,11.0,20.098,False,
csv/203-csv/828.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\828.csv,10,6,0.0,0,1,8.0,9.5,10.694,False,
csv/204-csv/192.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\192.csv,18,8,0.0,2,0,12.5,12.5,9.09,False,
csv/204-csv/609.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\609.csv,12,9,0.0,8,0,9.0,10.0,3.33,False,
csv/204-csv/574.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\574.csv,16,1,0.0,0,0,16.0,16.0,43.562,False,
csv/203-csv/775.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\775.csv,14,6,0.0,1,0,13.0,14.0,10.822,False,
csv/203-csv/465.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\465.csv,14,6,0.0,2,0,14.0,14.0,5.5,False,
csv/203-csv/671.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\671.csv,9,6,0.0,2,0,5.833,6.5,11.019,False,
csv/203-csv/610.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\610.csv,12,7,0.0,1,0,10.0,12.0,15.155,False,
csv/204-csv/726.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\726.csv,24,6,0.0,3,0,22.0,24.0,6.68,False,
csv/203-csv/165.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\165.csv,24,6,0.0,5,0,12.667,10.0,3.347,False,
csv/204-csv/292.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\292.csv,15,21,0.120635,15,3,9.0,10.0,3.069,False,
csv/203-csv/739.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\739.csv,54,6,0.0,5,0,25.167,17.5,2.469,False,
csv/204-csv/49.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\49.csv,45,7,0.0,1,0,31.429,45.0,9.041,False,
csv/203-csv/491.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\491.csv,16,6,0.395833,1,3,7.0,5.5,7.517,False,
csv/204-csv/62.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\62.csv,30,5,0.0,2,0,25.4,30.0,7.673,False,
csv/203-csv/270.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\270.csv,23,6,0.007246,1,0,13.833,15.0,9.858,False,
csv/203-csv/142.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\142.csv,20,8,0.0,6,0,15.875,19.0,5.725,False,
csv/204-csv/480.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\480.csv,32,6,0.161458,2,1,15.167,17.0,9.021,False,
csv/203-csv/419.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\419.csv,27,6,0.0,3,0,8.0,6.0,4.185,False,
csv/204-csv/288.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\288.csv,29,7,0.0,0,1,14.143,12.0,8.721,False,
csv/204-csv/880.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\880.csv,6,6,0.0,1,0,4.167,4.5,9.278,False,
csv/204-csv/910.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\910.csv,13,5,0.0,2,1,9.4,10.0,6.609,False,
csv/204-csv/244.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\244.csv,6,5,0.166667,2,1,4.2,5.0,18.0,False,
csv/203-csv/729.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\729.csv,19,9,0.0,2,1,12.444,16.0,10.084,False,
csv/203-csv/732.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\732.csv,16,6,0.0,3,0,7.0,5.0,3.146,False,
csv/204-csv/618.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\618.csv,15,9,0.0,7,0,6.778,6.0,2.944,False,
csv/204-csv/988.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\988.csv,70,5,0.0,0,0,38.2,27.0,23.277,False,
csv/204-csv/488.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\488.csv,12,5,0.0,2,0,11.0,12.0,17.45,False,
csv/204-csv/437.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\437.csv,183,13,0.0,0,0,139.462,133.0,10.64,False,
csv/203-csv/1.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\1.csv,10,6,0.0,1,0,7.667,8.0,8.7,False,
csv/204-csv/114.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\114.csv,26,6,0.0,3,0,17.5,17.5,5.849,False,
csv/203-csv/384.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\384.csv,10,7,0.0,1,0,6.571,7.0,13.457,False,
csv/204-csv/418.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\418.csv,19,5,0.063158,0,0,15.4,14.0,7.031,False,
csv/204-csv/800.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\800.csv,17,6,0.0,5,0,11.833,11.0,2.971,False,
csv/204-csv/503.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\503.csv,6,5,0.0,1,0,4.8,5.0,10.933,False,
csv/204-csv/686.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\686.csv,15,5,0.0,0,0,11.0,11.0,9.587,False,
csv/203-csv/88.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\88.csv,13,5,0.0,2,0,11.8,13.0,5.938,False,
csv/204-csv/163.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\163.csv,9,5,0.0,1,0,7.2,8.0,7.383,False,
csv/204-csv/543.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\543.csv,8,5,0.0,2,0,6.0,7.0,25.15,False,
csv/204-csv/75.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\75.csv,32,5,0.0,1,0,26.4,26.0,14.55,False,
csv/204-csv/188.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\188.csv,7,7,0.0,5,0,6.0,7.0,6.02,False,
csv/203-csv/436.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\436.csv,10,5,0.0,1,0,7.6,7.0,9.28,False,
csv/201-csv/14.csv,WikiTableQuestions\WikiTableQuestions\csv\201-csv\14.csv,6,4,0.0,0,0,5.75,6.0,25.667,False,
csv/203-csv/282.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\282.csv,8,12,0.0625,1,0,4.917,4.5,8.354,False,
csv/203-csv/262.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\262.csv,8,8,0.0,2,0,7.0,7.0,10.344,False,
csv/204-csv/963.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\963.csv,116,10,0.0,2,4,74.5,55.0,5.944,False,
csv/203-csv/438.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\438.csv,97,1,0.0,0,0,97.0,97.0,51.34,False,
csv/203-csv/683.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\683.csv,68,6,0.041667,1,0,28.5,22.0,9.376,False,
csv/203-csv/794.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\794.csv,25,11,0.0,1,3,13.727,15.0,17.77,False,
csv/203-csv/791.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\791.csv,30,5,0.0,1,0,20.8,18.0,15.2,False,
csv/204-csv/814.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\814.csv,11,6,0.0,0,0,7.5,9.0,11.076,False,
csv/203-csv/510.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\510.csv,19,11,0.0,8,1,17.636,19.0,8.979,False,
csv/203-csv/341.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\341.csv,19,5,0.0,0,0,11.2,10.0,13.3,False,
csv/203-csv/694.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\694.csv,11,5,0.018182,1,0,9.0,11.0,13.28,False,
csv/203-csv/518.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\518.csv,8,7,0.0,2,0,6.857,8.0,11.893,False,
csv/202-csv/11.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\11.csv,14,6,0.0,1,1,5.667,2.5,12.126,False,
csv/204-csv/918.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\918.csv,17,6,0.0,1,0,17.0,17.0,8.559,False,
csv/203-csv/676.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\676.csv,8,5,0.0,1,0,7.2,8.0,8.825,False,
csv/204-csv/249.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\249.csv,7,5,0.0,1,0,5.2,6.0,19.809,False,
csv/200-csv/14.csv,WikiTableQuestions\WikiTableQuestions\csv\200-csv\14.csv,12,3,0.138889,2,0,8.0,8.0,5.611,False,
csv/203-csv/41.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\41.csv,9,7,0.0,0,3,6.0,6.0,30.916,False,
csv/204-csv/905.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\905.csv,7,5,0.0,4,0,7.0,7.0,5.8,False,
csv/203-csv/203.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\203.csv,10,6,0.0,5,0,6.333,6.5,3.139,False,
csv/203-csv/135.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\135.csv,12,7,0.0,2,0,10.286,12.0,12.107,False,
csv/204-csv/308.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\308.csv,23,6,0.0,5,0,9.5,6.0,2.13,False,
csv/203-csv/557.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\557.csv,10,7,0.0,0,0,9.0,10.0,14.014,False,
csv/203-csv/292.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\292.csv,64,9,0.0,2,0,25.333,16.0,11.342,False,
csv/202-csv/45.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\45.csv,47,4,0.0,3,0,36.5,46.0,4.256,False,
csv/203-csv/506.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\506.csv,18,6,0.0,4,0,10.833,11.5,2.991,False,
csv/203-csv/358.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\358.csv,10,5,0.0,3,0,9.4,10.0,6.629,False,
csv/203-csv/184.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\184.csv,9,5,0.0,1,0,7.4,9.0,9.178,False,
csv/202-csv/257.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\257.csv,8,4,0.0,2,0,4.0,4.0,8.875,False,
csv/204-csv/1.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\1.csv,9,5,0.0,0,0,8.4,9.0,12.222,False,
csv/202-csv/63.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\63.csv,18,6,0.0,1,0,11.833,12.5,11.545,False,
csv/203-csv/338.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\338.csv,11,7,0.0,1,0,7.714,11.0,31.312,False,
csv/203-csv/543.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\543.csv,7,5,0.0,0,1,5.8,7.0,17.286,False,
csv/204-csv/287.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\287.csv,28,7,0.0,2,0,14.143,16.0,8.673,False,
csv/204-csv/717.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\717.csv,13,4,0.019231,1,0,8.0,7.5,3.72,False,
csv/203-csv/533.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\533.csv,30,6,0.0,1,0,9.833,5.5,7.252,False,
csv/202-csv/191.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\191.csv,10,5,0.1,2,0,8.2,8.0,7.409,False,
csv/204-csv/211.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\211.csv,9,6,0.0,5,0,5.0,4.5,2.37,False,
csv/203-csv/712.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\712.csv,12,8,0.125,2,1,8.0,8.0,7.656,False,
csv/204-csv/441.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\441.csv,46,6,0.0,0,0,25.667,21.0,8.782,False,
csv/204-csv/585.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\585.csv,78,5,0.0,1,1,52.0,47.0,20.62,False,
csv/204-csv/170.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\170.csv,15,7,0.0,2,1,9.857,10.0,7.415,False,
csv/204-csv/586.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\586.csv,8,9,0.0,1,0,7.556,8.0,11.431,False,
csv/204-csv/620.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\620.csv,57,5,0.0,1,1,22.6,13.0,11.544,False,
csv/203-csv/771.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\771.csv,15,6,0.0,1,0,8.5,9.5,8.735,False,
csv/203-csv/271.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\271.csv,12,8,0.0,0,1,7.625,8.0,15.698,False,
csv/203-csv/208.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\208.csv,16,5,0.0,1,0,13.6,13.0,7.625,False,
csv/204-csv/522.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\522.csv,44,7,0.0,1,1,25.857,30.0,17.879,False,
csv/203-csv/627.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\627.csv,43,5,0.0,3,0,21.2,11.0,4.958,False,
csv/204-csv/262.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\262.csv,15,5,0.0,1,1,9.0,13.0,6.702,False,
csv/203-csv/763.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\763.csv,8,5,0.0,1,0,6.0,6.0,11.775,False,
csv/203-csv/153.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\153.csv,16,5,0.0,0,0,13.2,16.0,10.575,False,
csv/204-csv/662.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\662.csv,17,5,0.0,1,0,17.0,17.0,9.4,False,
csv/204-csv/28.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\28.csv,7,5,0.085714,1,0,5.4,7.0,14.493,False,
csv/203-csv/720.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\720.csv,12,5,0.0,0,0,9.4,11.0,12.512,False,
csv/204-csv/473.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\473.csv,15,8,0.0,4,1,11.0,10.5,4.925,False,
csv/203-csv/452.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\452.csv,17,8,0.0,5,0,14.25,15.5,5.743,False,
csv/202-csv/195.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\195.csv,12,4,0.0,1,1,8.75,10.0,32.688,False,
csv/203-csv/337.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\337.csv,44,7,0.0,1,0,19.857,20.0,8.426,False,
csv/203-csv/248.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\248.csv,28,6,0.0,3,0,27.667,28.0,2.869,False,
csv/203-csv/547.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\547.csv,16,6,0.0,1,0,13.333,14.5,14.448,False,
csv/204-csv/909.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\909.csv,8,5,0.0,0,0,6.6,8.0,7.2,False,
csv/204-csv/492.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\492.csv,12,5,0.0,1,0,9.4,9.0,10.6,False,
csv/202-csv/276.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\276.csv,35,4,0.0,1,0,23.5,26.5,10.486,False,
csv/203-csv/376.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\376.csv,7,4,0.0,1,0,6.25,7.0,14.214,False,
csv/203-csv/377.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\377.csv,14,6,0.0,5,0,9.5,9.0,2.202,False,
csv/204-csv/354.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\354.csv,18,8,0.006944,1,0,13.625,14.0,16.404,False,
csv/203-csv/150.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\150.csv,21,10,0.0,7,0,9.8,9.0,5.078,False,
csv/203-csv/317.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\317.csv,36,6,0.009259,1,0,25.333,32.0,11.452,False,
csv/203-csv/808.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\808.csv,14,5,0.0,1,0,10.8,13.0,25.007,False,
csv/203-csv/421.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\421.csv,9,4,0.0,0,0,9.0,9.0,41.333,False,
csv/202-csv/224.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\224.csv,9,4,0.0,1,0,9.0,9.0,8.139,False,
csv/204-csv/860.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\860.csv,16,7,0.0,1,0,8.857,9.0,14.053,False,
csv/202-csv/215.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\215.csv,14,6,0.0,0,0,13.833,14.0,15.825,False,
csv/203-csv/171.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\171.csv,10,10,0.0,9,0,7.2,7.5,2.94,False,
csv/203-csv/221.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\221.csv,101,5,0.0,2,1,40.8,21.0,13.769,False,
csv/204-csv/894.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\894.csv,14,5,0.0,1,0,7.6,7.0,10.729,False,
csv/204-csv/870.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\870.csv,20,1,0.0,0,0,20.0,20.0,624.75,False,
csv/204-csv/435.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\435.csv,47,5,0.0,4,0,19.2,11.0,2.89,False,
csv/204-csv/929.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\929.csv,15,6,0.0,1,1,8.667,10.5,10.434,False,
csv/204-csv/853.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\853.csv,43,8,0.0,5,0,33.125,42.0,5.974,False,
csv/203-csv/540.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\540.csv,27,5,0.362963,0,2,15.6,22.0,9.304,False,
csv/203-csv/81.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\81.csv,9,5,0.0,0,0,6.4,6.0,26.622,False,
csv/201-csv/31.csv,WikiTableQuestions\WikiTableQuestions\csv\201-csv\31.csv,20,1,0.0,0,0,20.0,20.0,162.25,False,
csv/204-csv/954.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\954.csv,18,8,0.256944,7,0,13.25,12.0,2.237,False,
csv/203-csv/368.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\368.csv,42,4,0.0,0,0,21.0,20.0,6.226,False,
csv/204-csv/40.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\40.csv,28,10,0.0,1,0,8.8,9.5,8.861,False,
csv/204-csv/564.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\564.csv,9,5,0.066667,0,0,7.6,8.0,39.164,False,
csv/204-csv/629.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\629.csv,17,8,0.0,8,0,15.0,15.5,3.597,False,
csv/203-csv/219.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\219.csv,12,8,0.0,1,0,10.0,11.0,13.031,False,
csv/201-csv/11.csv,WikiTableQuestions\WikiTableQuestions\csv\201-csv\11.csv,8,4,0.0,0,0,8.0,8.0,10.344,False,
csv/203-csv/272.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\272.csv,12,6,0.0,1,3,5.167,4.0,8.37,False,
csv/204-csv/734.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\734.csv,92,6,0.0,2,2,54.5,66.5,12.931,False,
csv/204-csv/613.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\613.csv,15,1,0.0,0,0,14.0,14.0,41.067,False,
csv/203-csv/382.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\382.csv,11,4,0.0,0,0,10.25,11.0,17.818,False,
csv/204-csv/239.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\239.csv,7,8,0.392857,1,3,3.875,4.0,11.278,False,
csv/204-csv/187.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\187.csv,10,6,0.0,1,0,6.333,5.0,15.414,False,
csv/204-csv/329.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\329.csv,88,9,0.0,3,0,37.0,36.0,6.695,False,
csv/203-csv/177.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\177.csv,16,7,0.0,2,0,9.286,9.0,17.509,False,
csv/204-csv/829.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\829.csv,17,6,0.0,2,0,13.333,12.5,19.9,False,
csv/204-csv/621.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\621.csv,10,6,0.0,1,0,9.0,10.0,13.4,False,
csv/204-csv/852.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\852.csv,95,7,0.0,1,0,39.286,36.0,11.983,False,
csv/203-csv/226.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\226.csv,17,10,0.0,9,0,10.1,12.0,3.13,False,
csv/203-csv/207.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\207.csv,100,9,0.0,3,2,48.778,29.0,10.37,False,
csv/204-csv/795.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\795.csv,22,6,0.05303,0,0,14.0,14.0,8.688,False,
csv/203-csv/509.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\509.csv,66,6,0.0,2,0,60.0,66.0,14.324,False,
csv/204-csv/688.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\688.csv,13,6,0.0,1,1,7.0,6.5,12.625,False,
csv/204-csv/111.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\111.csv,30,6,0.0,0,3,14.667,13.5,8.482,False,
csv/203-csv/89.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\89.csv,12,6,0.041667,1,0,8.667,10.0,14.639,False,
csv/204-csv/685.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\685.csv,18,7,0.0,0,2,12.286,16.0,35.41,False,
csv/203-csv/854.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\854.csv,52,14,0.361264,4,7,26.929,20.0,5.668,False,
csv/204-csv/907.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\907.csv,7,11,0.0,4,0,5.545,6.0,6.13,False,
csv/203-csv/224.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\224.csv,35,1,0.0,0,0,35.0,35.0,96.171,False,
csv/204-csv/44.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\44.csv,12,9,0.444444,1,0,3.444,2.0,5.139,False,
csv/202-csv/32.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\32.csv,9,4,0.0,1,0,8.75,9.0,44.111,False,
csv/203-csv/125.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\125.csv,13,5,0.107692,3,0,8.6,7.0,7.936,False,
csv/204-csv/457.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\457.csv,100,5,0.0,0,0,83.4,95.0,20.705,False,
csv/203-csv/406.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\406.csv,60,7,0.0,0,0,23.714,23.0,10.188,False,
csv/203-csv/407.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\407.csv,35,5,0.0,1,0,17.2,18.0,9.126,False,
csv/203-csv/425.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\425.csv,14,9,0.111111,6,0,8.667,8.0,4.485,False,
csv/204-csv/195.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\195.csv,12,5,0.0,0,0,11.2,11.0,10.083,False,
csv/203-csv/490.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\490.csv,12,6,0.0,0,1,9.833,12.0,12.542,False,
csv/204-csv/812.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\812.csv,29,9,0.003831,1,0,28.0,29.0,14.385,False,
csv/203-csv/222.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\222.csv,9,7,0.0,2,0,9.0,9.0,7.825,False,
csv/203-csv/345.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\345.csv,9,4,0.0,2,0,7.75,8.0,8.933,False,
csv/202-csv/240.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\240.csv,9,1,0.0,0,0,9.0,9.0,45.889,False,
csv/204-csv/835.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\835.csv,8,6,0.0,2,0,6.667,7.5,5.854,False,
csv/204-csv/43.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\43.csv,147,7,0.0,5,0,135.0,139.0,6.326,False,
csv/204-csv/212.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\212.csv,7,6,0.0,0,0,5.833,6.5,41.048,False,
csv/203-csv/661.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\661.csv,15,5,0.293333,1,2,7.4,7.0,9.32,False,
csv/203-csv/842.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\842.csv,52,7,0.142857,1,1,28.429,19.0,12.168,False,
csv/204-csv/409.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\409.csv,12,6,0.0,1,0,9.667,11.5,13.736,False,
csv/201-csv/39.csv,WikiTableQuestions\WikiTableQuestions\csv\201-csv\39.csv,17,4,0.0,2,0,10.75,12.0,10.176,False,
csv/202-csv/135.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\135.csv,18,4,0.0,1,0,14.5,16.0,5.097,False,
csv/204-csv/535.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\535.csv,34,7,0.0,3,1,20.857,26.0,5.76,False,
csv/202-csv/281.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\281.csv,7,7,0.0,1,0,5.714,6.0,7.306,False,
csv/203-csv/614.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\614.csv,11,7,0.0,1,0,7.0,6.0,14.987,False,
csv/203-csv/713.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\713.csv,7,6,0.0,2,0,6.5,7.0,14.155,False,
csv/204-csv/764.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\764.csv,7,7,0.387755,1,2,3.429,2.0,8.714,False,
csv/203-csv/673.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\673.csv,24,9,0.0,1,0,20.556,24.0,7.472,False,
csv/204-csv/266.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\266.csv,10,4,0.0,2,0,7.75,9.5,6.85,False,
